id,question,sparql,answer_rdf,answer,frame
0,Quale era la spagnoli ecclesiastico?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Cleric> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Spain> },http://dbpedia.org/resource/Vasco_de_Quiroga,Vasco de Quiroga,AA
446,spagnolo cardinales,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Cardinal> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Spain> },http://dbpedia.org/resource/Fernando_Niño_de_Guevara,Fernando Niño de Guevara,AA
448,Quale era la spagnolo militare?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/MilitaryPerson> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Spain> },http://dbpedia.org/resource/Bernardo_de_Velasco,Bernardo de Velasco,AA
449,Quale erano spagnolo militares?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/MilitaryPerson> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Spain> },http://dbpedia.org/resource/Bernardo_de_Velasco,Bernardo de Velasco,AA
450,Quale sono spagnolo militares?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/MilitaryPerson> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Spain> },http://dbpedia.org/resource/Bernardo_de_Velasco,Bernardo de Velasco,AA
451,Quale è la spagnolo militare?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/MilitaryPerson> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Spain> },http://dbpedia.org/resource/Bernardo_de_Velasco,Bernardo de Velasco,AA
453,la spagnolo militare,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/MilitaryPerson> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Spain> },http://dbpedia.org/resource/Bernardo_de_Velasco,Bernardo de Velasco,AA
454,spagnolo militares,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/MilitaryPerson> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Spain> },http://dbpedia.org/resource/Bernardo_de_Velasco,Bernardo de Velasco,AA
456,Quale era la spagnolo giocatore di pallacanestro?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/BasketballPlayer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Spain> },http://dbpedia.org/resource/Rubén_Garcés,Rubén Garcés,AA
457,Quale erano spagnolo giocatore di pallacanestros?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/BasketballPlayer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Spain> },http://dbpedia.org/resource/Rubén_Garcés,Rubén Garcés,AA
458,Quale sono spagnolo giocatore di pallacanestros?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/BasketballPlayer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Spain> },http://dbpedia.org/resource/Rubén_Garcés,Rubén Garcés,AA
459,Quale è la spagnolo giocatore di pallacanestro?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/BasketballPlayer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Spain> },http://dbpedia.org/resource/Rubén_Garcés,Rubén Garcés,AA
461,la spagnolo giocatore di pallacanestro,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/BasketballPlayer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Spain> },http://dbpedia.org/resource/Rubén_Garcés,Rubén Garcés,AA
462,spagnolo giocatore di pallacanestros,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/BasketballPlayer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Spain> },http://dbpedia.org/resource/Rubén_Garcés,Rubén Garcés,AA
464,Quale era la svedese agente?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Per_Carleson__Per_Carleson__1,,AA
465,Quale erano svedese agentes?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Per_Carleson__Per_Carleson__1,,AA
466,Quale sono svedese agentes?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Per_Carleson__Per_Carleson__1,,AA
467,Quale è la svedese agente?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Per_Carleson__Per_Carleson__1,,AA
469,la svedese agente,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Per_Carleson__Per_Carleson__1,,AA
470,svedese agentes,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Per_Carleson__Per_Carleson__1,,AA
472,Quale era la svedese atleta?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Per_Carleson__Per_Carleson__1,,AA
473,Quale erano svedese atletas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Per_Carleson__Per_Carleson__1,,AA
474,Quale sono svedese atletas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Per_Carleson__Per_Carleson__1,,AA
475,Quale è la svedese atleta?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Per_Carleson__Per_Carleson__1,,AA
477,la svedese atleta,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Per_Carleson__Per_Carleson__1,,AA
478,svedese atletas,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Per_Carleson__Per_Carleson__1,,AA
480,Quale era la svedese architetto?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Architect> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Karl_G._Malmgren,,AA
481,Quale erano svedese architettos?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Architect> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Karl_G._Malmgren,,AA
482,Quale sono svedese architettos?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Architect> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Karl_G._Malmgren,,AA
483,Quale è la svedese architetto?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Architect> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Karl_G._Malmgren,,AA
485,la svedese architetto,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Architect> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Karl_G._Malmgren,,AA
486,svedese architettos,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Architect> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Karl_G._Malmgren,,AA
488,Quale era la svedese artista?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Artist> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Tami_T,,AA
489,Quale erano svedese artistas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Artist> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Tami_T,,AA
490,Quale sono svedese artistas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Artist> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Tami_T,,AA
491,Quale è la svedese artista?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Artist> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Tami_T,,AA
493,la svedese artista,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Artist> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Tami_T,,AA
494,svedese artistas,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Artist> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Tami_T,,AA
496,Quale era la svedese persona?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Per_Carleson__Per_Carleson__1,,AA
497,Quale erano svedese personas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Per_Carleson__Per_Carleson__1,,AA
498,Quale sono svedese personas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Per_Carleson__Per_Carleson__1,,AA
499,Quale è la svedese persona?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Per_Carleson__Per_Carleson__1,,AA
501,la svedese persona,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Per_Carleson__Per_Carleson__1,,AA
502,svedese personas,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Per_Carleson__Per_Carleson__1,,AA
504,Quale era la svedese pattinatore?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Skater> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Sigvard_Ericsson,Sigvard Ericsson,AA
505,Quale erano svedese pattinatores?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Skater> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Sigvard_Ericsson,Sigvard Ericsson,AA
506,Quale sono svedese pattinatores?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Skater> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Sigvard_Ericsson,Sigvard Ericsson,AA
507,Quale è la svedese pattinatore?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Skater> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Sigvard_Ericsson,Sigvard Ericsson,AA
509,la svedese pattinatore,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Skater> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Sigvard_Ericsson,Sigvard Ericsson,AA
510,svedese pattinatores,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Skater> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Sigvard_Ericsson,Sigvard Ericsson,AA
512,Quale era la svedese delinquente?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Criminal> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Annika_Östberg,,AA
513,Quale erano svedese delinquentes?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Criminal> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Annika_Östberg,,AA
514,Quale sono svedese delinquentes?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Criminal> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Annika_Östberg,,AA
515,Quale è la svedese delinquente?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Criminal> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Annika_Östberg,,AA
517,la svedese delinquente,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Criminal> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Annika_Östberg,,AA
518,svedese delinquentes,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Criminal> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Annika_Östberg,,AA
520,Quale era la svedese giocatore di scacchi?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ChessPlayer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Olof_Sterner,,AA
521,Quale erano svedese giocatore di scacchis?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ChessPlayer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Olof_Sterner,,AA
522,Quale sono svedese giocatore di scacchis?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ChessPlayer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Olof_Sterner,,AA
523,Quale è la svedese giocatore di scacchi?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ChessPlayer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Olof_Sterner,,AA
525,la svedese giocatore di scacchi,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ChessPlayer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Olof_Sterner,,AA
526,svedese giocatore di scacchis,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ChessPlayer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Olof_Sterner,,AA
528,Quale era la svedese nuotatore?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Swimmer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Olle_Ferm,,AA
529,Quale erano svedese nuotatores?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Swimmer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Olle_Ferm,,AA
530,Quale sono svedese nuotatores?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Swimmer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Olle_Ferm,,AA
531,Quale è la svedese nuotatore?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Swimmer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Olle_Ferm,,AA
533,la svedese nuotatore,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Swimmer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Olle_Ferm,,AA
534,svedese nuotatores,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Swimmer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Olle_Ferm,,AA
536,Quale era la svedese vescovo cristiano?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ChristianBishop> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Petrus_Torkilsson,Petrus Tyrgilli,AA
537,Quale erano svedese vescovo cristianos?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ChristianBishop> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Petrus_Torkilsson,Petrus Tyrgilli,AA
538,Quale sono svedese vescovo cristianos?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ChristianBishop> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Petrus_Torkilsson,Petrus Tyrgilli,AA
539,Quale è la svedese vescovo cristiano?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ChristianBishop> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Petrus_Torkilsson,Petrus Tyrgilli,AA
541,la svedese vescovo cristiano,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ChristianBishop> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Petrus_Torkilsson,Petrus Tyrgilli,AA
542,svedese vescovo cristianos,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ChristianBishop> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Petrus_Torkilsson,Petrus Tyrgilli,AA
544,Quale era la svedese reginetta di bellezza?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/BeautyQueen> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Paulina_Brodd,,AA
545,Quale erano svedese reginetta di bellezzas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/BeautyQueen> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Paulina_Brodd,,AA
546,Quale sono svedese reginetta di bellezzas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/BeautyQueen> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Paulina_Brodd,,AA
547,Quale è la svedese reginetta di bellezza?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/BeautyQueen> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Paulina_Brodd,,AA
549,la svedese reginetta di bellezza,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/BeautyQueen> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Paulina_Brodd,,AA
550,svedese reginetta di bellezzas,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/BeautyQueen> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Paulina_Brodd,,AA
552,Quale era la svedese calciatore?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/SoccerPlayer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Sven_Unger,,AA
553,Quale erano svedese calciatores?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/SoccerPlayer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Sven_Unger,,AA
554,Quale sono svedese calciatores?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/SoccerPlayer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Sven_Unger,,AA
555,Quale è la svedese calciatore?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/SoccerPlayer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Sven_Unger,,AA
557,la svedese calciatore,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/SoccerPlayer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Sven_Unger,,AA
